41551	松 恭平	20170701T100329+0900	61234	 それに気づいたセナが声を上げる。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100329+0900	61233	「オズくんは庶務……って、なんでエリカちゃんが！？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100329+0900	61232	━━━━━━━━━━━━━━━━━━━━━━━	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100329+0900	61231	          スー・ミラン	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100329+0900	61230	          エリカ・ローズ	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100329+0900	61229	 庶務 三名    オズ・リトヘンデ	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61228	━━━━━━━━━━━━━━━━━━━━━━━	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61227	 一方、オズは自分の名前を発見して固まっていた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61226	「ほんとだ。よろしくなセナ！」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61225	「あ、わたしはユーリちゃんと書記だって！」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61224	「……おい、オレも会計だぞ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61223	「ルークさん、やるからには真面目にやってくださいね？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61222	「わ！ リノちゃんと一緒に会計だ！ よっしゃあぁぁ！」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61221	 オズたち六人の名前が載っているはずだ。前もってシエルに了承の意を伝えていたのだ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61220	 そういえば、シエル会長が引継ぎの話をしていたっけ……そんなことを思いながら、オズは目を通していく。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61219	 『生徒会新役員のお知らせ』とある。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61218	 掲示板を指さすセナ。どれどれ、とオズたちは掲示板に近づいた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61217	「――あ、オズくん見て！ 生徒会からのお知らせだって」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61216	 そんなオズたちが教育棟の前を通りすぎようとしたとき。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61215	 そんな二人を見て、リノは「ふふふ」と笑っている。そのリノの笑顔に「リノちゃん、今日もかわいいなぁ……」とルークがつぶやき、寝起きのアルスは大きな欠伸をかましていた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100328+0900	61214	「ひ、ひはいおへあ！（い、いたいよセナ！）」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61213	「オズくん、どこ見てるのっ？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61212	 ゴンはユーリの胸に抱かれていた。いまだに男子用の制服を着ているユーリだが、サラシを巻いていないので、大きな胸のふくらみは一目瞭然である。ゴンのせいでふにふにと動くユーリの胸に、目が釘付けになるオズ。その頬をセナが引っ張った。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61211	「きゅう～」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61210	「ゴンー重くなったなー」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61209	 時がたつのは早いもので、学期末試験を終え、終業式の日がやってきていた。オズたちは講堂へ向かって歩いているところだ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61208	 ＊ ＊ ＊	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61207	「わ、わかっておる……！」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61206	「学園長、鍛練は書類を片付けてからにして下さい」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61205	「今回の事件で、儂も力の衰えを痛感した。まだ、若いやつらに負けるわけにはいかん。鍛練を増やさねばな」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100327+0900	61204	「そうでしたね」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100326+0900	61203	「ふん、あやつは自分の犠牲を歯牙にもかけていない。……父親もそうだった」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100326+0900	61202	「あれは、わかっていない顔ですね」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100326+0900	61201	 オズはそう言って、部屋を出た。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100326+0900	61200	「……わかりました。肝に命じておきます」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100326+0900	61199	「貴様の超越輝術(エニグマ)――暴食王子(ベルゼビュート)は、感情をも喰らうのだろう？ それは“自傷系”に分類される能力だ。力を使いすぎると、精神を壊すことになるぞ。人であることをやめたくなければ、無闇に使わないことだ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100326+0900	61198	「……？ なぜですか？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100326+0900	61197	「リトヘンデ、貴様の超越輝術(エニグマ)だが、なるべく使うな」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100326+0900	61196	 グノは言わなければならないことを思い出す。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100325+0900	61195	 うなずき、背を向けるオズ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100325+0900	61194	「ふん、用件は以上だ。帰っていいぞ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100325+0900	61193	 有無を言わせないグノの物言いに、オズは戸惑いながらもグローブを受け取った。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100325+0900	61192	「わ、わかりました……」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100325+0900	61191	「これはもう決まったことだ。Ａランクになったからには、連盟から指令が来ることもあるだろう。たとえ学生であろうと、それに逆らうことはできん。覚悟しておけ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100325+0900	61190	「で、ですが……」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100325+0900	61189	「貴様は超越輝術(エニグマ)の真の覚醒に至った。その上、超越輝術(エニグマ)持ちのバスターをも退(しりぞ)けたのだ。十分にＡランクバスターの資格がある。ふん……学生で、というのは前代未聞だがな」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100324+0900	61188	 学生であるオズはＥランクバスターである。それがいきなりＡランクと言われたのだから、驚くのは当然だ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100324+0900	61187	「――えぇぇ！？ 俺が、Ａランクバスター！？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100324+0900	61186	「ふん、そうだ。これはＡランクバスターだけが身に着けることを許されたグローブだ。リトヘンデ、これからはこのグローブを着(つ)けろ。貴様は今から、Ａランクバスターだ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100324+0900	61185	 グノが装着しているグローブは金色だ。机に置いたものと、同じだった。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100324+0900	61184	「あれ……これって、学園長がはめているのと同じやつですね」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100324+0900	61183	 ドン、と音を立ててグノが机の上に置いたのは――金色に輝く指貫(ゆびぬき)グローブだった。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100324+0900	61182	「もうひとつ？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100324+0900	61181	「さて、渡したいものはもうひとつある」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61180	 オズは静かにうなずいた。その決意に満ちた表情を見て、グノはニヤリと笑った。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61179	「ならば受け取れ。人の命の重みを、その勲章に刻みつけろ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61178	「……！ それは、否定したくないです……！」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61177	「貴様のそれは“逃げ”だ。貴様は、エリカ・ローズを守ったことさえも否定するつもりか？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61176	「……っ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61175	「甘えるな」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61174	 意識が戻ってから、オズは罪の意識にさいなまれていた。ハインを斬り裂いた感触が、手にまだ残っていた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61173	「…………」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61172	「ふん、ハイン・クレディオのことか」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61171	「俺は、人を殺したんです。英雄だなんて呼ばれる人間じゃない……」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61170	「なんだと……？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100323+0900	61169	「う、受け取れません……」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61168	 手に持ったメダルが、急に重くなったようにオズは感じた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61167	「ふん、その勲章はこうも呼ばれている――〈英雄勲章〉と」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61166	 カムロ・カイドウ――バスター連盟を創設した、偉大なバスターだ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61165	「その勲章は、皇国の歴史の中で、いまだ片手で数えられるほどしか送られたことのないものだ。授与された人物の中で最も有名なのは、英雄――カムロ・カイドウ。今から三百年前のことだ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61164	「……はい」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61163	「ふん、まだこれは序の口だ。その勲章を見ろ、大きく十字が描かれておるだろう？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61162	「――えっ？ 俺が、皇国貴族？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61161	「よいか？ 皇国において、勲章は皇国貴族のみに送られるものだ。つまり、貴様は他国の人間でありながら、皇国貴族の地位を認められたということだ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100322+0900	61160	 きょとんとするオズに、グノはため息をついた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61159	「どういうことですか？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61158	「……それだけか？ ふん、まったく、無知ほど怖いものはないな」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61157	「そうだったんですか……ありがたく受け取っておきます」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61156	「皇族を守った功績をたたえ、皇国から貴様に送られたものだ。……ふん、迷宮祭を観に来ていた皇帝陛下は、直に貴様に渡したがっていたが……貴様は意識不明の重体だったからな。儂に託して陛下は帰られたのだ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61155	 手に取ったオズは、メダルの見事な意匠に息を飲んだ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61154	「これは……」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61153	 それは、手の平サイズのメダルだった。それに華やかな帯がついている。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61152	 グノは引き出しを開け、目当てのものを見つけると、机の上に置いた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100321+0900	61151	「渡すもの、ですか？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100320+0900	61150	「ふん。リトヘンデ、貴様に渡すものがある」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100320+0900	61149	 オズはグノに呼び出されたのだ。気を取り直したグノは、顔を引き締める。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100320+0900	61148	「それより、用件はなんでしょう」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100320+0900	61147	 ――重くないのか？ 頭の上じゃないと駄目なのか？ 頭の上に何かこだわりでもあるのか？ と。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100320+0900	61146	 グノは突っ込みたくなる口を必死に抑えた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100320+0900	61145	 オズは一週間ほど意識を失っていたのだが、起きたときには、すでにゴンはこの大きさだった。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100320+0900	61144	「きゅう〜」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100320+0900	61143	「なんか、気づいたら大きくなってたんです。成長期なのかな」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100319+0900	61142	 グノが気になったのは、その大きさだ。以前見たときは、頭の上にチョンと乗っかる程度の大きさだった。しかし、今はオズの頭より大きくなっている。見ているこちらの首が痛くなってくるほとだ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100319+0900	61141	 オズの頭の上を陣取るゴンが、一鳴きした。フウカに蹴られて意識を失ったゴンだが、今は元気に回復している。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100319+0900	61140	「きゅう！！」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100319+0900	61139	「え？ ――あ、ゴンのことですか？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100319+0900	61138	「おい、重くないのか……？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100318+0900	61137	 しかし、さらに気になるものを見つけてしまい、グノは口を開かずにはいられなかった。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100318+0900	61136	 グノは思わずうなった。オズの雰囲気が変わっていたからだ。見た目は変わってはいない。だが、少年特有の幼い雰囲気が消え、一人前の戦士のそれになっていた。今回の事件で一皮剥(む)けたようだ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100318+0900	61135	 うなずき、ドアへ向かうツァーリ。ドアを開けると、オズ・リトヘンデが姿を見せた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100318+0900	61134	「……ツァーリ教官、開けてやれ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100318+0900	61133	「オズ・リトヘンデです」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100318+0900	61132	「だれだ」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100318+0900	61131	 グノを思考から引き戻したのは、ドアのノック音だった。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100318+0900	61130	 コンコン、	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61129	 そして、今回の事件を起こしたフウカ。彼女の行方(ゆくえ)はつかめていない。世の中に衝撃を与えかねない〈賢者の石〉の存在。問題は山積みだ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61128	 罪に問われないとは言え、人の命を奪ったことには変わりない。帝国貴族会会長ライナー・ツァールマンをはじめとして、複数の生徒が自ら退学届を提出し、本国へと戻っていった。そのかわり、学園に残った生徒もいる。レックス・バルカンはそのひとりだ。帝国側としても、すべての生徒を退学させるわけにはいかなかったのだ。そして、帝国貴族会の顧問――ヴェルド・ズエン。責任を重く感じた彼は辞表届を出そうとしたが、残った帝国貴族の生徒たちの強い要望で、教官の仕事を続けることになった。ズエンが事件に関与していないことは、すでに事後調査で明らかになっている。学園およびバスター連盟から、監督不行き届きとして厳重注意を受けるのみとなった。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61127	 暴走した帝国貴族は、罪に問われなかった。生徒会長シエルの活躍によって、帝国貴族たちは生きたまま拘束されたのだ。しかし、正気を取り戻した彼らは自分たちが何をしたのか覚えていなかった。医師の見立てでは、彼らが飲まされた薬は――〈オブリドトキシン〉。服用すると攻撃性が増し、善人でも悪事を起こすほどの劇薬である。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61126	 途中で中断された迷宮祭。実に、学園の三分の一の生徒が死亡した。その数は――千人。教官も何人か犠牲になった。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61125	 ――迷宮祭の後処理であった。あれからすでに二週間がたっていた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61124	 グノはいらだちを隠せない。机の上には書類が山のように積まれている。ここ最近、グノは睡眠時間を削ってまで仕事をしていた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61123	「ふん、言われなくてもやっておる……！」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61122	「私の仕事はすでに終わっております。あとは学園長が目を通すだけです。さあ、はやくして下さい」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61121	 ツァーリはクイッと眼鏡を押し上げた。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100317+0900	61120	 グノは後ろに控えるツァーリに尋ねた。この女、次々と書類を押し付けるだけで、仕事らしい仕事をしていないのだ。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100316+0900	61119	「……ツァーリ教官、なぜ貴様がやらない？」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100316+0900	61118	「こちらの書類もよろしくお願いします」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100316+0900	61117	「なんだ、ツァーリ教官」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100316+0900	61116	「学園長」	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100316+0900	61115	 グノ・ギュメイは書類仕事に大忙しだった。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100316+0900	61114	 学園長室。	http://ncode.syosetu.com/n9735cv/67/
41551	松 恭平	20170701T100316+0900	61113	 限界を超えたオズは倒れ、意識を失った	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100316+0900	61112	 オズの記憶はそこまでだった。	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100316+0900	61111	「リトヘンデ……お前とは、また、戦うことに、なりそうだ……」	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61110	 最後に、こんな言葉をオズへ残して。	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61109	 フウカは赤い光に飲まれ、その姿を消した。	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61108	 しかし、グノが距離を詰める前に。	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61107	「逃がすかぁッ！！」	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61106	 それを察知したグノが、飛び出す。	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61105	 突如、赤い光がフウカを包み込む。〈賢者の石〉の光だった。――それは、〈帰還石〉の発光に酷似していた。	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61104	「く、今回は、アタシの、負けだ……。逃げさせて、もらう……」	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61103	 それに対し、瀕死のフウカは笑みを浮かべた。	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100315+0900	61102	 狼は憤怒していた。目はつり上がり、鼻に深いシワが寄っている。	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100314+0900	61101	「フウカァ……！ 貴様が今回の元凶かッ！！」	http://ncode.syosetu.com/n9735cv/66/
41551	松 恭平	20170701T100314+0900	61100	 学園都市最強のバスター――グノ・ギュメイだった。	http://ncode.syosetu.com/n9735cv/66/
